solution_id,number_mp,designation,mag_h,slope_g,code,obs_arc,obs_num,osc_epoch,orb_m,omega,node_omega,inclination,eccentricity,a,orb_date,ceu,ceu_rate,ceu_epoch
4427920383700574337,12165,ringleb,13.1,0.15,2000,16194,1284,20180323,93.592031,322.618312,168.840137,9.778909,0.01933278,2.99166875,20180204,0.034,2.1E-4,20180228
4427920383700574337,12167,olivermuller,14.2,0.15,2000,16149,1215,20180323,49.715844,296.78491,18.35074,9.601715,0.21559561,2.38976462,20180204,0.02,-4.7E-5,20180228
4427920383700574337,12168,polko,12.7,0.15,2000,22946,1249,20180323,220.526187,18.875186,301.031093,9.518514,0.1002718,3.01179102,20180204,0.041,7.6E-5,20180228
4427920383700574337,12172,niekdekort,13.6,0.15,4000,16683,1624,20180323,123.71748,225.051589,14.380601,7.60449,0.07084484,2.38696859,20180204,0.014,-1.1E-5,20180228
4427920383700574337,12174,van het reve,13.5,0.15,4000,14709,1234,20180323,75.415085,189.914645,195.929101,12.958991,0.11184804,2.67864477,20180204,0.031,-1.9E-4,20180228
4427920383700574337,12190,sarkisov,13.1,0.15,0,14146,1419,20180323,266.079142,143.498835,204.246061,8.991269,0.05898747,2.55622741,20170722,0.033,1.9E-4,20180228
4427920383700574337,12191,vorontsova,13.3,0.15,0,14333,1225,20180323,191.475627,275.224521,56.116002,5.079208,0.27338997,2.59573192,20180204,0.034,-3.0E-5,20180228
4427920383700574337,12193,1979 el,12.1,0.15,0,14210,1318,20180323,142.168979,320.016791,90.885866,14.801713,0.15926736,2.63558225,20180204,0.029,1.5E-4,20180228
4427920383700574337,12194,1979 ko1,13.8,0.15,0,13997,1405,20180323,48.937092,5.245868,267.691901,7.286837,0.22915637,2.43713342,20171010,0.019,-1.6E-5,20180228
4427920383700574337,12199,sohlman,13.6,0.15,0,13544,1515,20180323,336.711526,149.807281,224.572914,6.494294,0.10979019,2.41974799,20171111,0.016,-1.4E-5,20180228
4427920383700574337,12200,1981 em7,13.4,0.15,8000,13501,1289,20180323,224.92991,74.075441,221.795009,5.806996,0.2120098,2.58308746,20180204,0.035,-1.2E-4,20180228
4427920383700574337,12207,1981 eu28,14.3,0.15,8000,15541,1464,20180323,283.630508,19.655432,296.687418,4.108702,0.19404089,2.22758344,20180204,0.03,2.3E-4,20180228
4427920383700574337,12209,1981 ef37,12.9,0.15,8000,13497,1329,20180323,288.810088,296.145232,1.767361,15.163885,0.12396558,2.54774876,20180204,0.041,3.3E-4,20180228
4427920383700574337,12211,arnoschmidt,12.7,0.15,0,15621,1237,20180323,203.41655,261.31042,35.789101,15.23121,0.15794945,3.11805004,20180204,0.033,-1.2E-4,20180228
4427920383700574337,12214,miroshnikov,11.8,0.15,0,13283,1295,20180323,167.315503,31.908505,254.589033,14.391016,0.15729901,3.20259386,20180204,0.024,-9.6E-5,20180228
4427920383700574337,12218,fleischer,13.4,0.15,10,12732,1742,20180323,248.764414,290.663303,108.218405,4.865252,0.14079943,2.21210898,20171010,0.018,7.0E-5,20180228
4427920383700574337,12219,grigor''ev,14.2,0.15,0,12905,1200,20180323,272.026192,323.819126,343.435256,3.302559,0.17544883,2.2324699,20180204,0.048,4.5E-4,20180228
4427920383700574337,12220,semenchur,14.4,0.15,0,12564,1074,20180323,177.077615,84.31099,309.15024,3.189152,0.14788402,2.25240971,20170513,0.036,2.7E-4,20180228
4427920383700574337,12222,perotto,13.7,0.15,0,12837,930,20180323,93.632923,209.62395,254.05645,10.777621,0.18231997,2.6212675,20180204,0.033,2.0E-4,20180228
4427920383700574337,12225,yanfernandez,14.2,0.15,10,11617,1660,20180323,5.265369,116.200057,153.679675,4.766856,0.19415186,2.2130044,20170613,0.024,5.3E-5,20180228
4427920383700574337,12228,1985 tz3,14.2,0.15,0,16960,1223,20180323,225.170912,344.494554,306.687698,5.336363,0.17343454,2.27634232,20180204,0.033,-1.7E-4,20180228
4427920383700574337,12229,paulsson,13.7,0.15,0,11813,1551,20180323,279.637623,265.365518,39.870282,4.600121,0.15599184,2.25179456,20180204,0.036,3.2E-4,20180228
4427920383700574337,12230,1986 qn,13.7,0.15,0,24220,1299,20180323,214.130525,240.753801,155.153091,4.719462,0.24748021,2.55699394,20170613,0.025,1.5E-4,20180228
4427920383700574337,12232,1986 qz2,13.4,0.15,0,23537,1391,20180323,301.037338,248.785838,10.779205,9.625566,0.16847215,2.56933906,20180204,0.038,1.9E-4,20180228
4427920383700574337,12234,shkuratov,13.2,0.15,10,13848,1467,20180323,197.671969,208.56155,144.329829,12.364884,0.20197575,2.59067125,20180207,0.029,1.2E-4,20180228
4427920383700574337,12235,imranakperov,12.0,0.15,0,11454,1269,20180323,184.974527,83.214434,265.024775,14.655343,0.11143721,3.19842893,20180204,0.035,5.6E-5,20180228
4427920383700574337,12237,coughlin,13.9,0.15,0,11237,1040,20180323,344.783542,14.258908,169.867298,23.432813,0.2007699,2.29217944,20180204,0.06,-1.0E-4,20180228
4427920383700574337,12239,carolinakou,13.8,0.15,0,10747,1599,20180323,159.495716,253.406002,219.124166,5.47283,0.1642593,2.55584418,20171010,0.016,5.9E-5,20180228
4427920383700574337,12242,koon,10.7,0.15,0,23126,902,20180323,217.227635,94.004316,222.655368,29.784748,0.06676016,5.10124562,20180204,0.045,3.7E-6,20180228
4427920383700574337,12243,1988 rd1,12.8,0.15,0,13666,1327,20180323,244.153849,39.94415,318.246315,9.703231,0.10144523,3.00305704,20170722,0.034,2.0E-4,20180228
4427920383700574337,12246,pliska,13.8,0.15,0,10730,1720,20180323,120.280837,186.69601,181.527535,5.99875,0.11676832,2.31607953,20180204,0.029,-1.9E-4,20180228
4427920383700574337,12248,1988 rx12,13.0,0.15,20,24277,1136,20180323,224.934753,164.99171,194.214938,9.80628,0.10330563,3.01900286,20180204,0.033,2.0E-4,20180228
4427920383700574337,12249,1988 sh2,12.7,0.15,20,14355,1282,20180323,265.247109,222.003497,108.725544,11.348479,0.11302086,3.00030428,20180204,0.038,2.3E-4,20180228
4427920383700574337,12250,1988 tt,13.0,0.15,0,10495,1305,20180323,268.734034,335.549734,3.996781,10.798457,0.09311315,3.00853411,20170722,0.036,2.2E-4,20180228
4427920383700574337,12253,1988 vg4,12.6,0.15,0,10676,1353,20180323,78.184178,142.706566,273.268972,6.202662,0.15513258,3.16857871,20180204,0.035,-7.4E-5,20180228
4427920383700574337,12255,1988 xr1,13.8,0.15,0,10634,1640,20180323,9.622141,339.896765,81.942001,7.287326,0.10619313,2.37006821,20180204,0.015,-4.3E-5,20180228
4427920383700574337,12256,1989 cj8,13.7,0.15,0,10538,1545,20180323,140.425015,66.388371,144.941986,8.650578,0.19798268,2.464225,20180204,0.014,-7.0E-6,20180228
4427920383700574337,12259,szukalski,14.4,0.15,0,23274,1523,20180323,9.448861,102.368905,158.676795,4.178287,0.16075583,2.19453896,20170613,0.025,5.5E-5,20180228
4427920383700574337,12264,1990 cd,13.8,0.15,0,10233,1431,20180323,314.815639,320.071335,287.14407,5.56483,0.10720869,2.28264908,20180204,0.046,3.9E-4,20180228
4427920383700574337,12265,1990 fg,13.8,0.15,0,10166,992,20180323,39.650588,2.675106,356.973603,25.735112,0.03064282,1.91092823,20180204,0.019,-1.5E-5,20180228
4427920383700574337,12266,1990 fl,14.2,0.15,0,10163,1049,20180323,197.117647,47.220066,161.828678,24.174696,0.19078325,2.38590432,20180204,0.018,-2.7E-5,20180228
4427920383700574337,12268,1990 oy1,13.3,0.15,20,10548,1403,20180323,244.496238,210.415856,72.819347,5.809811,0.17588039,2.59544389,20180204,0.033,-8.7E-5,20180228
4427920383700574337,12269,1990 qr,13.2,0.15,0,10023,1379,20180323,211.156612,124.116454,168.767065,13.55448,0.17554973,2.61722638,20180204,0.032,-1.4E-4,20180228
4427920383700574337,12272,geddylee,13.3,0.15,0,9989,1041,20180323,96.452263,95.247311,301.358924,11.665546,0.17461499,2.66402657,20180204,0.036,-1.3E-4,20180228
4427920383700574337,12273,1990 ts4,13.3,0.15,0,10903,1185,20180323,144.275608,296.567176,101.194039,10.010433,0.06329075,2.63556204,20180204,0.041,1.8E-4,20180228
4427920383700574337,12274,1990 uj1,13.4,0.15,0,9960,1176,20180323,67.763435,197.168852,226.25409,13.084988,0.16239291,2.67712681,20180204,0.037,-1.7E-4,20180228
4427920383700574337,12275,marcelgoffin,12.9,0.15,0,22926,1441,20180323,348.476659,314.66241,97.70725,10.462432,0.15439189,2.76268003,20180204,0.018,-2.6E-6,20180228
4427920383700574337,12276,ijzer,13.5,0.15,0,9936,1368,20180323,100.374204,230.613013,152.999193,7.023132,0.14500093,2.68455841,20180204,0.034,-1.9E-4,20180228
4427920383700574337,12277,1990 wn2,13.2,0.15,0,9925,1063,20180323,100.420023,0.215618,78.876026,14.62821,0.1342329,2.65708809,20180204,0.036,1.7E-4,20180228
4427920383700574337,12279,laon,12.7,0.15,0,14099,1468,20180323,191.51947,125.205915,88.259986,10.257249,0.08996393,2.77220422,20180204,0.018,-3.9E-5,20180228
4427920383700574337,12280,reims,13.4,0.15,0,15064,1508,20180323,43.135453,223.353099,157.610092,3.046755,0.08552257,2.74384431,20180204,0.02,-5.6E-5,20180228
4427920383700574337,12282,crombecq,13.0,0.15,0,9868,1510,20180323,318.868578,66.196247,153.561878,8.126551,0.25288215,2.71980004,20180204,0.042,-7.9E-5,20180228
4427920383700574337,12288,verdun,14.3,0.15,0,10624,1433,20180323,201.879133,45.069663,26.271602,7.183154,0.11152829,2.20571551,20170722,0.021,8.5E-5,20180228
4427920383700574337,12289,carnot,14.2,0.15,0,9791,1399,20180323,178.961452,81.588087,328.246083,2.388275,0.09286606,2.2327888,20180204,0.026,1.8E-4,20180228
4427920383700574337,12291,gohnaumann,12.7,0.15,0,12385,1318,20180323,170.008422,217.57082,89.995757,7.147264,0.07091241,3.22767654,20180204,0.031,-1.5E-4,20180228
4427920383700574337,12293,1991 nv1,13.7,0.15,20,10647,1735,20180323,25.217354,135.791198,252.918746,6.182052,0.12202962,2.38247926,20180204,0.014,-2.7E-5,20180228
4427920383700574337,12295,tasso,14.0,0.15,0,13464,1502,20180323,324.718775,294.914141,110.780176,3.297771,0.21202701,2.41443529,20171010,0.018,-2.6E-5,20180228
4427920383700574337,12300,1991 rx10,14.0,0.15,20,15443,1025,20180323,10.428119,345.929758,1.295465,12.76612,0.10105288,2.43525767,20171010,0.023,-5.4E-5,20180228
4427920383700574337,12304,1991 sr1,13.2,0.15,0,24897,1364,20180323,105.501297,158.035852,208.170633,12.782358,0.16522067,2.60663749,20180204,0.032,-1.9E-4,20180228
4427920383700574337,12305,1991 te1,13.6,0.15,0,13920,977,20180323,99.813539,22.038463,89.344899,14.730002,0.11591434,2.56138505,20180204,0.036,2.0E-4,20180228
4427920383700574337,12308,1991 vb5,13.4,0.15,0,9578,1620,20180323,199.67926,187.142718,194.814701,14.795684,0.12045711,2.54914724,20180204,0.023,1.6E-4,20180228
4427920383700574337,12315,1992 fa2,12.8,0.15,0,9427,1667,20180323,28.416426,346.55789,73.915126,6.322263,0.04912557,2.73745124,20180204,0.02,-9.1E-5,20180228
4427920383700574337,12317,madicampbell,13.5,0.15,0,9871,1213,20180323,359.02292,202.16826,213.895987,3.77883,0.0635722,2.79051559,20180204,0.022,-2.4E-5,20180228
4427920383700574337,12323,haeckel,14.1,0.15,0,23243,1813,20180323,39.848089,216.545681,22.50091,4.18702,0.15332804,2.19993756,20171010,0.021,1.9E-5,20180228
4427920383700574337,12325,1992 rh7,14.3,0.15,0,13073,1168,20180323,111.042514,76.794124,35.137135,4.754401,0.08033933,2.23940922,20170315,0.033,2.3E-4,20180228
4427920383700574337,12329,liebermann,13.9,0.15,0,13108,1670,20180323,14.882404,55.770815,262.787516,4.321186,0.15900486,2.39194264,20171010,0.017,6.7E-7,20180228
4427920383700574337,12331,1992 uh6,14.0,0.15,0,8974,1522,20180323,277.001196,292.668587,64.590945,6.23845,0.19466629,2.22039568,20170613,0.022,1.3E-4,20180228
4427920383700574337,12332,1992 uj6,14.4,0.15,0,9704,1206,20180323,136.935994,185.351435,205.354847,6.56681,0.19762023,2.2847016,20180204,0.036,1.4E-4,20180228
4427920383700574337,12333,1992 wj2,13.9,0.15,0,9746,1466,20180323,125.007482,273.87575,51.273946,7.128328,0.14821432,2.32743025,20180204,0.022,-1.3E-4,20180228
4427920383700574337,12334,1992 wd3,14.0,0.15,0,9956,1371,20180323,154.095243,278.924285,148.706944,5.438221,0.1384071,2.26636771,20170613,0.029,1.9E-4,20180228
4427920383700574337,12335,1992 wj3,13.9,0.15,0,9199,1471,20180323,277.713676,44.479654,173.894873,5.749197,0.0706186,2.31283022,20180204,0.032,-2.4E-4,20180228
4427920383700574337,12336,1992 wo3,13.4,0.15,0,23545,1098,20180323,62.735295,237.645197,221.113516,20.850657,0.26068988,2.31069549,20180204,0.042,2.6E-4,20180228
4427920383700574337,12337,1992 wv3,14.0,0.15,0,21891,1437,20180323,56.183054,53.529067,12.471574,5.391385,0.10330019,2.32334073,20180204,0.029,-2.3E-4,20180228
4427920383700574337,12338,1992 xe,13.7,0.15,0,9979,1610,20180323,144.680923,6.676409,99.765434,6.211669,0.10488638,2.25712409,20171010,0.019,7.4E-5,20180228
4427920383700574337,12339,carloo,14.1,0.15,0,9937,1514,20180323,54.888588,260.681198,302.216924,3.787335,0.11180094,2.26173728,20170613,0.023,5.5E-5,20180228
4427920383700574337,12340,stalle,13.8,0.15,0,9138,1567,20180323,1.348968,289.602388,90.068185,7.558367,0.13285083,2.38935032,20180204,0.016,-2.0E-5,20180228
4427920383700574337,12344,1993 fb1,13.2,0.15,0,9139,1424,20180323,357.898455,162.765403,65.65637,8.65927,0.14936837,2.5688421,20180204,0.051,3.5E-4,20180228
4427920383700574337,12349,1993 go,13.5,0.15,0,11770,1638,20180323,69.147354,145.871631,57.537742,13.616635,0.18736746,2.53572163,20171010,0.032,5.4E-5,20180228
4427920383700574337,12350,feuchtwanger,13.9,0.15,0,12737,1519,20180323,27.615459,182.746034,42.980687,6.304109,0.16155041,2.54664113,20170613,0.035,1.0E-4,20180228
4427920383700574337,12351,1993 jd,13.0,0.15,0,9554,1285,20180323,342.110962,1.814387,223.426623,12.50368,0.11268176,2.59791661,20180204,0.041,3.0E-4,20180228
4427920383700574337,12352,jepejacobsen,11.8,0.15,0,13893,1547,20180323,113.467322,323.658481,116.906046,15.877758,0.11074128,3.0332324,20180204,0.028,1.4E-4,20180228
4427920383700574337,12356,carlscheele,13.2,0.15,0,9661,1534,20180323,292.197677,196.656522,192.195771,1.609681,0.10323506,2.93496647,20171010,0.023,2.7E-5,20180228
4427920383700574337,12357,toyako,12.8,0.15,0,8894,1210,20180323,139.520316,211.104219,173.062222,11.242455,0.08972889,3.13297166,20180204,0.041,5.4E-5,20180228
4427920383700574337,12359,cajigal,12.9,0.15,0,9732,1596,20180323,88.30248,223.732554,175.050717,0.945472,0.15528212,3.19928401,20180204,0.031,-1.1E-4,20180228
4427920383700574337,12362,mumuryk,12.9,0.15,0,11127,1186,20180323,168.218616,168.22829,196.618417,13.983091,0.09693757,3.13141714,20180204,0.041,8.4E-5,20180228
4427920383700574337,12365,yoshitoki,12.8,0.15,0,8807,1241,20180323,21.436898,77.886181,100.139052,14.804014,0.03040093,3.17512951,20180204,0.042,2.2E-4,20180228
4427920383700574337,12366,luisapla,14.3,0.15,0,14337,1432,20180323,295.512051,9.698938,219.973765,3.4265,0.11372513,2.2841416,20180204,0.042,-1.8E-4,20180228
4427920383700574337,12369,pirandello,14.1,0.15,0,9732,1496,20180323,297.045456,83.953423,121.702566,4.963734,0.08900899,2.29220842,20180204,0.029,-2.2E-4,20180228
4427920383700574337,12374,rakhat,13.8,0.15,20,23062,1356,20180323,245.704543,201.90484,123.45072,8.983768,0.3067947,2.55099894,20180204,0.03,1.3E-4,20180228
4427920383700574337,12375,1994 no1,14.1,0.15,0,9389,1328,20180323,30.410992,338.179969,260.785423,5.003292,0.17698886,2.26090017,20170613,0.027,3.0E-5,20180228
4427920383700574337,12377,1994 pp,12.9,0.15,0,13149,1004,20180323,28.083329,53.697293,317.716232,33.396233,0.29754845,2.76368961,20180204,0.023,-1.5E-5,20180228
4427920383700574337,12381,hugoclaus,13.5,0.15,0,13202,1519,20180323,237.92807,318.171337,185.425196,9.065383,0.10083173,2.76955011,20180204,0.017,-6.4E-6,20180228
4427920383700574337,12384,luigimartella,12.9,0.15,0,18037,1340,20180323,237.505575,348.068066,322.611705,9.866609,0.09713099,2.98629737,20180207,0.047,1.5E-4,20180228
4427920383700574337,12387,tomokofujiwara,12.6,0.15,0,8509,1338,20180323,358.532165,232.047947,231.373925,17.007546,0.06347084,2.73692116,20180204,0.023,-1.0E-4,20180228
4427920383700574337,12389,1994 wu,12.6,0.15,0,12499,1332,20180323,352.355016,301.769485,253.618752,13.09354,0.16259929,3.08683444,20180204,0.054,2.4E-4,20180228
4427920383700574337,12390,1994 wb1,14.9,0.15,800001,22951,1042,20180323,10.478612,88.311763,69.675769,24.810781,0.15150667,1.85518132,20180204,0.05,-3.5E-5,20180228
4427920383700574337,12391,ecoadachi,12.9,0.15,0,13145,1369,20180323,86.537954,266.58576,96.713241,9.119857,0.21659127,2.74629359,20180204,0.028,-1.7E-4,20180228
4427920383700574337,12395,richnelson,12.2,0.15,0,8389,1197,20180323,257.449476,17.239252,232.422621,21.125692,0.04981006,3.23215391,20180204,0.036,-1.1E-4,20180228
4427920383700574337,12396,amyphillips,13.0,0.15,0,12357,841,20180323,38.425397,79.488408,71.756982,20.103171,0.31018676,3.14635976,20180204,0.045,2.7E-4,20180228
4427920383700574337,12402,1995 pk,14.3,0.15,0,9251,1750,20180323,246.014893,235.311691,132.16746,5.205668,0.12883501,2.22842753,20180204,0.022,1.3E-4,20180228
4427920383700574337,12403,1995 qd3,14.0,0.15,0,8986,1587,20180323,311.058413,110.626142,315.497974,1.966269,0.1931932,2.41608908,20171010,0.015,-5.1E-6,20180228
4427920383700574337,12411,tannokayo,13.8,0.15,0,9732,1730,20180323,32.888227,185.764566,276.039829,5.708273,0.07835758,2.3253626,20180204,0.029,-2.2E-4,20180228
4427920383700574337,12412,muchisachie,14.0,0.15,0,22769,1746,20180323,59.996352,214.505282,153.141583,6.915145,0.15091183,2.3662126,20180204,0.015,-5.9E-5,20180228
4427920383700574337,12415,wakatatakayo,14.0,0.15,0,14298,1249,20180323,222.395406,74.390715,247.780175,4.703566,0.1657511,2.28227389,20180204,0.039,1.1E-4,20180228
4427920383700574337,12417,1995 tc8,14.0,0.15,0,16892,1419,20180323,213.11532,234.581582,116.750915,5.428817,0.16167873,2.27534439,20180204,0.03,2.0E-4,20180228
4427920383700574337,12419,1995 up4,13.7,0.15,0,15059,1489,20180323,359.26578,330.961892,62.830568,7.95256,0.13722653,2.41544436,20180204,0.017,-5.8E-6,20180228
4427920383700574337,12420,1995 ut4,13.6,0.15,0,9367,1235,20180323,132.788727,52.416458,52.189674,14.22429,0.14032218,2.55626643,20170722,0.037,2.0E-4,20180228
4427920383700574337,12422,1995 us8,13.4,0.15,0,10119,1503,20180323,118.432465,213.34247,69.334921,12.092328,0.08574115,2.40170136,20180204,0.014,-2.0E-5,20180228
4427920383700574337,12424,1995 vm,13.1,0.15,0,14301,1236,20180323,276.27776,174.478402,61.153055,14.744847,0.12258597,2.62105803,20180204,0.035,-1.7E-4,20180228
4427920383700574337,12426,racquetball,13.9,0.15,0,24244,1540,20180323,69.507235,132.932778,264.29712,3.591689,0.07147309,2.361953,20180204,0.025,-1.8E-4,20180228
4427920383700574337,12428,1995 wj5,12.8,0.15,0,10000,1395,20180323,291.244376,16.023445,262.573538,8.562583,0.08441198,2.5807877,20180204,0.037,2.7E-4,20180228
4427920383700574337,12436,1996 by1,13.1,0.15,0,14987,1450,20180323,30.194618,25.745431,343.187681,8.864044,0.173491,2.78559792,20180204,0.019,-4.8E-6,20180228
4427920383700574337,12439,okasaki,12.7,0.15,0,11967,1638,20180323,303.8297,137.470671,80.852477,2.189182,0.13144626,3.13921433,20180204,0.036,-1.0E-4,20180228
4427920383700574337,12440,koshigayaboshi,12.1,0.15,0,8019,1632,20180323,292.275878,139.39013,125.233075,12.063337,0.04272777,3.06252038,20180204,0.035,1.8E-4,20180228
4427920383700574337,12442,beltramemass,12.5,0.15,0,7996,1383,20180323,344.908895,317.913365,292.130423,10.314973,0.14130317,3.02907061,20180204,0.043,2.7E-4,20180228
4427920383700574337,12443,paulsydney,12.6,0.15,0,7983,1195,20180323,104.127717,205.095145,196.084553,17.501264,0.20851606,3.11192333,20180204,0.038,2.8E-5,20180228
4427920383700574337,12444,prothoon,9.8,0.15,0,7970,1372,20180323,240.438193,64.655306,213.226272,30.827024,0.07175569,5.24427959,20180204,0.035,-1.9E-5,20180228
4427920383700574337,12445,sirataka,12.5,0.15,0,7941,1578,20180323,326.561561,183.956745,72.268442,10.098189,0.03135298,3.11469463,20180204,0.036,2.3E-4,20180228
4427920383700574337,12446,juliabryant,14.8,0.15,0,14504,796,20180323,324.466208,266.52618,86.642478,23.814567,0.1165932,1.94663195,20170722,0.037,1.2E-4,20180228
4427920383700574337,12447,yatescup,14.2,0.15,0,13964,1377,20180323,79.219209,192.710567,86.467011,5.403099,0.20852515,2.16397555,20180204,0.015,-2.6E-5,20180228
4427920383700574337,12448,mr. tompkins,14.1,0.15,0,9722,1303,20180323,203.757107,192.459672,115.286758,7.771247,0.13131032,2.29557818,20180204,0.034,-1.7E-4,20180228
4427920383700574337,12449,1996 xl31,14.0,0.15,0,12758,1554,20180323,254.110571,74.268388,140.293908,3.994366,0.10768935,2.32951755,20180204,0.019,-1.1E-4,20180228
4427920383700574337,12450,1996 yd,14.2,0.15,0,12326,1360,20180323,68.805622,87.789786,43.563318,2.480901,0.08937667,2.25952604,20180204,0.038,3.1E-4,20180228
4427920383700574337,12451,1996 yf,14.3,0.15,0,13885,1257,20180323,116.400704,358.060504,77.787894,5.720171,0.11996507,2.25794498,20180204,0.034,2.4E-4,20180228
4427920383700574337,12453,1996 yy,13.1,0.15,0,11464,1011,20180323,326.831154,320.769401,286.396212,10.304361,0.26478519,2.54568464,20180204,0.055,4.4E-4,20180228
4427920383700574337,12457,1997 ak1,14.0,0.15,0,10252,1356,20180323,71.086449,15.739772,88.939959,5.401221,0.07932767,2.27569378,20180204,0.044,2.5E-4,20180228
4427920383700574337,12462,1997 ao5,13.6,0.15,0,9628,1269,20180323,191.750864,295.534538,77.182139,5.754211,0.19729878,2.5278725,20180204,0.034,2.1E-4,20180228
4427920383700574337,12463,1997 al7,13.7,0.15,0,9636,1974,20180323,147.687632,108.750159,149.41537,4.243898,0.08510827,2.38452793,20180204,0.013,-1.9E-5,20180228
4427920383700574337,12468,zachotin,14.3,0.15,0,10572,1434,20180323,23.344768,311.781085,306.378083,6.217628,0.13383099,2.21794597,20170722,0.029,1.8E-5,20180228
4427920383700574337,12470,pinotti,14.0,0.15,0,14173,1691,20180323,306.595035,187.203867,140.582543,4.240946,0.23348694,2.23161189,20170613,0.029,1.8E-4,20180228
4427920383700574337,12474,1997 cz19,14.1,0.15,0,10189,1340,20180323,158.013583,249.961206,121.931369,3.824144,0.08064072,2.29874709,20180204,0.041,8.3E-5,20180228
4427920383700574337,12481,streuvels,13.4,0.15,0,10335,1480,20180323,139.238539,66.444778,195.858371,9.124419,0.15375829,2.78349132,20180204,0.019,-4.7E-5,20180228
4427920383700574337,12486,1997 gp6,14.1,0.15,0,9054,1412,20180323,232.923515,152.190415,34.278405,4.830706,0.07857871,2.41456242,20180204,0.017,-3.0E-5,20180228
4427920383700574337,12492,tanais,13.1,0.15,0,10200,1622,20180323,104.329295,124.436011,111.588278,3.546624,0.04186812,2.86704954,20171111,0.019,3.2E-6,20180228
4427920383700574337,12494,doughamilton,14.6,0.15,0,10653,1060,20180323,65.128831,161.09937,137.996576,24.735195,0.03143453,1.92274778,20171010,0.017,6.4E-6,20180228
4427920383700574337,12498,dragesco,13.7,0.15,0,9989,1067,20180323,140.506138,286.971884,0.116983,13.246645,0.25255682,2.66912998,20180204,0.028,-1.2E-4,20180228
4427920383700574337,12499,1998 fr47,13.8,0.15,0,27145,1296,20180323,234.628371,6.416133,337.094651,6.782795,0.2286355,2.21296015,20180204,0.033,2.6E-4,20180228
4427920383700574337,12501,nord,14.3,0.15,0,14828,1932,20180323,149.801683,268.019843,19.967164,0.770162,0.19687159,2.33035217,20180204,0.016,-7.2E-5,20180228
4427920383700574337,12504,nuest,14.2,0.15,0,13041,1244,20180323,14.411,277.329626,59.455744,5.969397,0.15070619,2.38763743,20171010,0.021,-4.5E-5,20180228
4427920383700574337,12505,1998 fn77,14.2,0.15,0,23922,1587,20180323,301.38447,199.427345,136.495333,5.249713,0.21201437,2.18635062,20171010,0.027,1.5E-4,20180228
4427920383700574337,12507,1998 fz109,13.4,0.15,0,13108,1345,20180323,17.82124,25.490751,269.614487,7.007834,0.20025847,2.79661701,20171010,0.019,2.0E-5,20180228
4427920383700574337,12521,1998 ht95,13.4,0.15,0,9465,1725,20180323,6.894684,181.935426,109.798167,3.681362,0.17651527,2.4545929,20171010,0.017,1.4E-5,20180228
4427920383700574337,12527,anneraugh,14.0,0.15,30,10667,1762,20180323,123.186922,109.34004,183.860702,7.180374,0.13400531,2.35995865,20180204,0.014,-3.9E-5,20180228
4427920383700574337,12528,1998 kl31,12.9,0.15,0,10486,1271,20180323,181.632136,171.2968,81.519368,14.490975,0.12593264,2.67487944,20180204,0.019,-7.0E-5,20180228
4427920383700574337,12529,reighard,14.3,0.15,0,14953,1392,20180323,172.580061,306.808766,78.470725,2.207707,0.02835671,2.25362858,20180204,0.039,3.1E-4,20180228
4427920383700574337,12531,1998 kq51,12.9,0.15,0,8518,1256,20180323,101.987929,276.663738,163.541714,11.166219,0.08150634,2.98940877,20180204,0.043,2.1E-4,20180228
4427920383700574337,12534,janhoet,13.5,0.15,4000,14703,1429,20180323,27.901228,218.124032,196.814995,9.313643,0.11074913,2.69518888,20180204,0.022,-8.8E-5,20180228
4427920383700574337,12536,1998 md33,12.7,0.15,0,10248,1373,20180323,158.692286,272.568758,130.320481,9.866348,0.18607933,3.06675361,20180204,0.027,1.3E-4,20180228
4427920383700574337,12537,kendriddle,14.2,0.15,0,12318,1196,20180323,302.727405,9.810152,239.440994,5.609232,0.14088011,2.27408617,20180204,0.059,2.9E-4,20180228
4427920383700574337,12538,1998 oh,15.8,0.15,200001,9483,1145,20180323,161.303734,321.722705,220.747976,24.529177,0.40602313,1.5414982,20171010,0.017,-5.9E-5,20180228
4427920383700574337,12543,1998 qm5,13.9,0.15,0,15264,1902,20180323,119.508551,98.430516,195.814351,7.019522,0.18250609,2.36429245,20180204,0.014,-4.4E-5,20180228
4427920383700574337,12550,1998 qr30,12.9,0.15,0,24895,1494,20180323,8.056208,17.674271,181.305963,13.23662,0.08206101,2.60358699,20180204,0.032,2.3E-4,20180228
4427920383700574337,12551,1998 qq39,13.1,0.15,0,23427,1961,20180323,130.528529,256.253279,8.290955,5.493213,0.09493296,2.42285853,20180204,0.013,-1.0E-5,20180228
4427920383700574337,12552,1998 qq45,12.4,0.15,0,14180,1505,20180323,27.534094,197.78595,323.889579,13.577779,0.08442784,3.11735951,20180204,0.042,2.1E-4,20180228
4427920383700574337,12553,aaronritter,14.4,0.15,0,11161,1311,20180323,176.217576,52.786192,105.531836,3.517807,0.05756427,2.20305335,20171010,0.019,1.0E-5,20180228
4427920383700574337,12554,1998 qa47,12.7,0.15,0,11081,1194,20180323,218.980875,169.699141,120.521654,6.453163,0.14628036,3.14770195,20180204,0.036,-1.2E-4,20180228
4427920383700574337,12555,1998 qp47,12.7,0.15,0,15700,1681,20180323,342.973683,205.475279,149.374614,2.581969,0.0795054,2.89017952,20171214,0.023,-2.1E-6,20180228
